회사ID,15_매출액,16_매출액,17_매출액,18_매출액,19_매출액,15_총급여,16_총급여,17_총급여,18_총급여,19_총급여,최대_직원수
126802,80102292.0,81859588.0,154761834.0,115619452.0,,4524766222.222222,28533257777.77778,33659760000.000008,45051487111.111115,,620
126814,421492545.0,399262755.0,625604516.0,627641511.0,,5271979555.555555,33532231111.111115,34445842666.666664,39318979555.55555,,604
126831,2000958572.0,1753200162.0,2102007007.0,2206140616.0,,9525412888.88889,58079514666.66667,60752328444.44445,63909606666.666664,,589
126983,119119899.0,144618199.0,151335859.0,195570294.0,,4677131555.555555,28012132444.444447,27154214666.666668,33880778666.66667,,541
127060,298961204.0,299199052.0,315435868.0,287298836.0,,4939752444.444445,30630751555.555557,33666298222.22223,35132636444.44444,,416
127065,108831387.0,122655071.0,128853201.0,123321896.0,,3915446222.2222223,25424459555.555553,26210368888.88889,21630921333.333332,,414
127090,357231584.0,387903904.0,654716561.0,537031984.0,,5780577777.777779,34576396000.0,37309831555.55556,37500527555.55556,,404
127107,,,,6857817.0,,,,,2478156000.0,,54
127142,35001977.0,35749363.0,49151492.0,40417022.0,,2192293333.3333335,18973084888.888885,18236880888.88889,15966590666.666668,,388
127180,206780765.0,203833950.0,165134109.0,180343067.0,,4329426222.222222,24059191111.11111,22708253777.77778,26212818222.222225,,374
127202,235846142.0,157651808.0,83357691.0,75575890.0,,4721793777.777779,23289469333.333332,13525703111.111113,10837731555.555555,,367
127366,55796793.0,74306879.0,175260490.0,206951173.0,,3514891555.555556,21581844888.88889,24088131111.11111,28057165333.333336,,325
127462,,,,7948576.0,,,,,11118513333.333334,,184
127503,51624895.0,65186489.0,82316727.0,84192068.0,,1755396888.8888888,11798280888.88889,16513214222.222221,21900884000.0,,317
127511,316317706.0,374672383.0,384155115.0,366664204.0,,4076911111.111111,24431516888.888893,24904110222.22223,25695530222.222225,,291
127669,141809135.0,154169677.0,173287848.0,197184928.0,,2417946666.666667,15576953777.77778,18389485333.333336,21856278222.22222,,287
127732,39131387.0,39849790.0,37336615.0,37029258.0,,2498239555.5555553,14939128888.888891,16420695555.555553,17003002666.666666,,260
127839,78719094.0,48350052.0,57815440.0,46546311.0,,2471079111.111111,14713542222.222221,16341668444.444447,18444809333.333336,,249
128076,39087217.0,39758131.0,40171227.0,41467662.0,,2381913777.7777777,14190051555.555553,15253769777.77778,17037860888.88889,,225
128149,25893623.0,21189388.0,25216924.0,28650299.0,,1855880000.0,10846335111.11111,11313605777.777779,13750564444.444443,,231
128174,113326052.0,108639379.0,106106973.0,84777341.0,105847542.0,2360401333.333333,14221021777.777779,13443167111.111113,12115876000.000002,11977387555.555555,212
128264,44067673.0,45787106.0,65128388.0,75606399.0,,2232433333.3333335,13486641777.777775,14355564444.444447,15609893777.777779,,210
128405,14204553.0,20362468.0,31578595.0,36933232.0,,1393773777.777778,8175139555.555555,8836298666.666668,10645900888.88889,,193
128415,79061880.0,68477155.0,65953232.0,78885756.0,,1834416888.8888888,11989841777.777777,13280871555.555557,14927595111.111113,,193
128440,98088659.0,109927014.0,112288009.0,122909531.0,,2127213777.7777777,13695685333.333334,14068976888.888891,14245414666.666666,,192
128485,90034499.0,93020438.0,106565980.0,82274211.0,,2001710222.2222223,12399522666.666666,13368658666.666666,13199292444.444447,,188
128488,36035203.0,23335685.0,37111838.0,31857846.0,,2079465777.777778,11432440000.0,10634541777.777777,10575742222.222223,,188
128539,142423224.0,144525798.0,146719468.0,163598827.0,,1998172444.4444447,11799527555.555553,11940010666.666666,12070311555.55556,,185
128592,47476790.0,38881237.0,39501479.0,,,477740888.8888889,6569574222.222222,8993300000.0,,,182
128638,104657590.0,102649214.0,106151352.0,106567681.0,,1564138222.2222223,10498689777.777779,11665269777.777779,11324930222.222221,,179
128675,,,,16198968.0,,,,,7795522666.666667,,177
128723,26997002.0,28190533.0,26109447.0,28404068.0,,1333542222.2222223,8015649777.777781,8358743555.555555,8799771555.555557,,175
128896,178942210.0,134674936.0,138621577.0,133318910.0,,2073743555.5555556,13677783111.111113,12944583111.111113,8697913777.777779,,166
128916,41399226.0,42224948.0,44717993.0,39557320.0,,2320784888.888889,14409825333.333334,15029416888.888893,15474460888.88889,,165
128930,15689644.0,15707601.0,,15281535.0,,1485956888.8888888,9261530666.666666,,9958458666.666668,,162
128985,,,,13013662.0,,,,,7951472444.444445,,192
129184,24971667.0,25523678.0,26338649.0,28906019.0,,1294521333.3333335,7530992444.444446,7363245777.777778,7325542222.222222,,153
129225,,,,8181125.0,,,,,9712621333.333334,,147
129243,7835388.0,8202009.0,8230350.0,9799736.0,,1526844888.8888888,9091391555.555555,9246059555.555557,10245466222.222225,,151
129310,39730298.0,36990061.0,41509109.0,43360251.0,,1338374222.2222223,8011936444.444446,8553696444.444445,9566396888.88889,,150
129370,58855232.0,59675152.0,76754464.0,94801718.0,,1570873777.7777777,9780862222.222221,10835438222.222223,11987846222.22222,,148
129377,78447697.0,59610088.0,63649011.0,53672662.0,,2093389333.3333335,12404956000.0,11933417333.333332,12034080888.888891,,146
129436,40386000.0,38204689.0,46573929.0,43745777.0,,1843022222.2222223,11480600444.444445,12466971555.55556,13161152000.0,,144
129486,,30058016.0,31512689.0,34076811.0,,,5371603111.111112,6950132888.888887,8666945333.333332,,149
129527,15756755.0,27243309.0,,,,788895111.1111112,6055146666.666667,,,,115
129633,6741942.0,9612866.0,16640671.0,18221730.0,,71676000.0,617433333.3333333,2337492888.8888893,5366436444.444445,,137
129652,44640222.0,52170362.0,50786246.0,44578466.0,,1430778666.6666665,8581054666.666668,8946603111.11111,9831343111.11111,,137
129718,34413171.0,31780020.0,40848028.0,42459109.0,,1743210222.2222223,10727528888.888887,11133689333.333336,12198942666.666668,,135
129774,18550523.0,16371102.0,16930294.0,21154740.0,,369975111.1111111,3987636000.0000005,5035863555.555555,6067979111.111113,,145
129828,106130032.0,111518584.0,102463309.0,102072614.0,,1665837333.3333335,9887224888.888887,9299232444.444443,9962217333.333334,,131
129861,33053376.0,38367053.0,40690259.0,39371544.0,,1573751555.5555558,9380294222.222223,10013322666.666668,10316222222.222221,,132
129895,14109941.0,15176139.0,12460487.0,14830638.0,,926242666.6666667,5975968000.0,6382093333.333334,7198095555.555555,,129
130023,47451943.0,41902353.0,51714239.0,,50504627.0,1141828888.8888888,6609691111.111112,7301980444.444445,,7369321777.777777,126
130084,58050638.0,55290944.0,55976450.0,53559540.0,,1353197333.3333335,8513595111.111113,9425453333.333332,10142907111.11111,,125
130128,28373670.0,28396691.0,31177285.0,20671408.0,,1200968444.4444444,7821808888.88889,9159505333.333334,8639508000.000002,,123
130191,23501356.0,24917289.0,31562309.0,32151189.0,,1332896888.8888888,7601208888.888889,6516470666.666668,5722637777.777778,,121
130203,86001373.0,72735013.0,73883262.0,76109314.0,,1048796444.4444444,6442789333.333334,6087507111.111111,6223388444.444445,,121
130261,,,20849316.0,15452289.0,15498542.0,,,7116699555.555556,6567976444.444445,6504992000.000002,120
130281,44457016.0,53654268.0,51873479.0,52733804.0,,928826222.2222222,5761323555.555555,5357172888.888889,5014828444.444445,,119
130322,206697541.0,197362386.0,210127146.0,201421946.0,,1186298666.6666665,7056499555.555556,7785942666.666666,8182689777.777781,,118
130344,45631762.0,52047832.0,59854757.0,74511742.0,,868175555.5555556,5437383111.111112,5823400444.444444,6905399555.555556,,129
130386,82756124.0,97891865.0,117533848.0,115411030.0,,1162180888.8888888,7911317333.333334,8108516888.88889,7441670666.666666,,116
130387,283217980.0,257865176.0,272523306.0,294566568.0,,1225720888.8888888,7746079555.555556,9153828000.0,9990137333.333334,,116
130428,21879995.0,20604304.0,19533218.0,22060523.0,,1052371111.1111112,6559933777.777778,6623332888.88889,6865960000.000001,,115
130512,,5601302.0,,3883964.0,,,5180344888.888888,,3106179111.1111107,,114
130558,64700335.0,53103764.0,,,,1359965333.3333335,5601369777.777779,,,,112
130577,119510605.0,137731491.0,122604473.0,116872861.0,,1227293333.3333335,7501544888.888891,8043712888.888889,8939771111.11111,,115
130647,31809187.0,32137447.0,32368120.0,31379591.0,,1280252444.4444444,7630735555.555556,8420738666.666666,8612405333.333332,,111
130729,446850950.0,363732805.0,374082379.0,407961401.0,,1464059111.1111112,6336291111.111111,6009232444.444446,6594698666.666667,,109
130756,11278490.0,13126409.0,14763741.0,16664338.0,3600374.0,628860444.4444444,3583577777.7777777,3512309777.7777777,3162108444.4444447,3250004000.0,109
130764,,,,56927709.0,,,,,8287232000.000001,,178
130899,38599622.0,40018463.0,40848994.0,55628422.0,,749802222.2222222,4649454222.222222,5107215111.111112,6181939555.555556,,114
130911,29029757.0,34910183.0,33214823.0,28714057.0,,513362222.22222227,3934113777.7777777,5248403999.999999,5200224888.888889,,106
130927,78363649.0,80774588.0,80933343.0,77604083.0,,1459520888.8888888,9052632444.444447,9405754666.666668,10419074666.666664,,107
130960,,11651245.0,,,,,6053153777.77778,,,,103
130966,16265524.0,19168584.0,26363012.0,29489552.0,,943673777.7777778,5518507111.111112,5656269333.333334,6210816888.888888,,105
131049,72169060.0,75842950.0,85389014.0,85027140.0,,704400000.0,4805229777.777777,5380504000.0,5443317333.333335,,103
131114,23629403.0,30060707.0,24242505.0,25508636.0,,1113937333.3333335,6319970222.222222,6100525333.333334,6025302666.666665,,102
131228,24274207.0,32322693.0,25299736.0,23203588.0,,1259995111.1111112,7304530666.666667,7001881777.777779,6927350666.666669,,100
131293,49117620.0,53655542.0,41314942.0,42380331.0,,1369524444.4444444,7919903111.111112,8088266666.666665,8746672888.88889,,99
131312,14335154.0,13970476.0,14273749.0,15602751.0,,1416170666.6666667,8766298222.222223,9254062222.222221,9706268000.0,,99
131345,21636827.0,25777558.0,23811706.0,22590215.0,,875832444.4444444,5336544000.000001,5811224444.444445,5471160000.0,,98
131397,30795256.0,31029936.0,32444717.0,36071991.0,,976391111.1111112,6127253777.777777,6871011111.111112,7931181777.777779,,106
131440,17266497.0,20148934.0,26330782.0,28858430.0,,861036000.0,5616401777.777778,5190796000.0,6184525777.77778,,97
131485,36959654.0,13531107.0,68371677.0,38587178.0,,509942666.6666667,3028820888.8888893,4162606222.2222223,6196309333.333334,,96
131554,31957751.0,28148288.0,27204427.0,,,1184196444.4444444,7285184000.0,7366496000.0,,,95
131606,8027982.0,8489981.0,15154199.0,18496928.0,,310908888.8888889,2038884444.4444447,3095031555.5555563,3984626222.2222223,,95
131635,23642931.0,24156770.0,25396528.0,24002878.0,,813623111.1111112,5795014222.222222,6327627111.111112,6189999111.111111,,94
131723,24499802.0,52763170.0,58105359.0,63013077.0,,467101777.7777778,3702486666.666667,4307600888.888888,5176083555.555555,,96
131800,,2699374.0,3551438.0,,,,3151556000.0,3696990222.222223,,,90
131842,3159028.0,3946967.0,,11734881.0,,254173333.33333334,1784064888.8888888,,5115460000.0,,91
131872,46789832.0,51781392.0,61009844.0,69659062.0,,884401777.7777778,5627704888.888889,5980131111.111112,6238468444.444444,,91
131909,,5058318.0,,,,,7394625777.777777,,,,91
131916,44989951.0,42812237.0,43082234.0,44253003.0,,786089777.7777779,4844052444.444445,4687332888.88889,4578891555.555556,,91
131998,,,,29757853.0,28298862.0,,,,5245734666.666667,4886410222.222221,87
132007,1272598.0,3902273.0,,4580315.0,,101793777.77777778,2300609333.333333,,3202714666.666667,,90
132029,1742823.0,2547154.0,5159831.0,3166735.0,,286044888.8888889,2175367555.555556,3641495111.1111116,3163979111.1111116,,90
132056,27776108.0,24303993.0,36600771.0,38441365.0,,750784888.888889,5049401333.333333,5374376888.88889,6082862222.222221,,89
132061,,9390751.0,,9731106.0,,,5017634222.222223,,4970816444.444445,,89
132156,25488570.0,30066323.0,44722613.0,81633567.0,,391703555.5555556,2954894666.666667,3662809333.333334,5338504444.444445,,90
132164,25625101.0,30950001.0,35534985.0,39535544.0,,593892000.0,3920237333.333334,4761903111.111112,5909790666.666666,,91
132219,30654514.0,25679540.0,23796779.0,22172467.0,,1052193777.7777778,6318997333.333332,5971332000.000001,5835463555.555555,,87
132255,,4920452.0,,5614685.0,,,7426349333.333335,,6952377333.333333,,87
132335,25300385.0,38887246.0,51551565.0,55509716.0,,983704888.888889,6023701333.333334,6243731555.555555,6972705777.777778,,88
132345,77328542.0,78818334.0,80366788.0,78513292.0,,1294397333.3333335,7776843111.111112,8073603555.555555,8360848888.888889,,86
132359,18070200.0,22523574.0,31085992.0,22753821.0,,847865777.7777778,4592602222.222222,4306808444.444446,4893924000.0,,86
132457,8281233.0,9361941.0,11903350.0,13434940.0,,514112444.4444445,3641722222.2222223,4534213333.333334,4839324444.444445,,85
132513,23263871.0,22842928.0,21576262.0,22414918.0,,998187555.5555556,6138408444.444445,6169817777.777778,6615872888.888888,,84
132598,14348683.0,17050723.0,,17389402.0,,547726222.2222222,3547572888.888889,,4110414222.2222223,,80
132623,26420561.0,21438504.0,19785749.0,27236231.0,,579493333.3333334,3830848444.4444447,4345328000.0,4933176444.444445,,83
132638,15305867.0,13230203.0,,13356244.0,,905944000.0,5299544444.444446,,5286264888.888889,,83
132722,,,,5541262.0,,,,,2734206222.222223,,80
132760,31090134.0,33268962.0,36023185.0,39290729.0,,588391111.1111112,3748348888.888889,4011328444.444445,4309408444.444445,,81
132841,19161200.0,17621129.0,19084666.0,15502676.0,,859050666.6666667,4692072888.888889,4706532444.444445,3418490666.6666665,,81
132864,22195017.0,17107910.0,16482732.0,17870700.0,,794144000.0,4533102666.666667,4209404444.4444447,3766760444.4444447,,81
132926,,,,3410280.0,,,,,1862122222.2222223,,80
132930,27044793.0,28011487.0,31219833.0,33885672.0,,676707555.5555556,4194252888.8888893,4695279555.555555,5304029777.777779,,83
132946,,,,22035324.0,,,,,5837105333.333334,,80
133019,59855865.0,59913277.0,56528629.0,58321554.0,,901992000.0,5539650666.666667,5513786222.222223,5348916888.888889,,79
133041,,2058877.0,2950495.0,4727235.0,,,2578484000.0,3551233777.7777777,3286610666.666667,,79
133175,18618138.0,20814810.0,22422579.0,25227832.0,,669810222.2222222,4538795111.111112,5092819111.111111,5762520000.0,,83
133298,31801247.0,32696155.0,30076252.0,30826889.0,,952782666.6666667,5747338222.222223,6318918666.666668,6939548000.000001,,77
133348,13759063.0,14750574.0,12101829.0,10406925.0,,579076888.888889,3664803111.111111,3785336444.444444,3429447555.5555553,,76
133364,6426061.0,9937977.0,12051872.0,14473868.0,,427636444.4444445,3543198666.6666675,3794034222.222222,3595082666.666667,,76
133415,5524024.0,7324796.0,,8250044.0,,226193333.33333334,1395706222.2222223,,1390596888.8888888,,63
133418,6404287.0,,,,,636883555.5555556,,,,,48
133431,45415402.0,44516572.0,46417635.0,42682320.0,,826338222.2222222,4494075111.111112,4077962666.6666665,3298453777.7777786,,75
133493,9754970.0,13806380.0,23896664.0,55979430.0,,589720888.888889,3898108888.8888884,5024920000.0,5973613777.777776,,91
133517,20134795.0,16077712.0,9948834.0,9913843.0,,714076888.888889,3766550222.2222223,3767480888.888889,4199866666.6666675,,75
133518,7916606.0,11247481.0,14565037.0,18642904.0,,376913777.7777778,2599102222.222222,3492667111.111111,3948448444.444444,,78
133531,8432884.0,8619611.0,8675561.0,7329625.0,,521463111.11111116,3394061333.3333335,3624217333.333333,3525624888.888889,,75
133537,14359070.0,15259054.0,16003800.0,18014493.0,,614169333.3333334,3666704444.444444,4062684888.88889,4536729777.777779,,75
133643,,11982777.0,,14025841.0,,,4039047999.9999995,,3873661333.3333344,,74
133681,39658287.0,47490138.0,48045973.0,51580901.0,,548678222.2222223,3925800888.888889,4419545777.777779,4664820444.444445,,73
133702,,16345190.0,,17124860.0,,,3960713333.333333,,4014883555.5555563,,71
133713,20592430.0,20418807.0,19983213.0,19502682.0,,563408000.0,3352346666.666668,3224438222.222222,3304222666.6666665,,73
133722,16259958.0,16808845.0,15353141.0,15014091.0,,648875111.1111112,4002719555.5555563,4242869333.333334,4025315555.5555553,,73
133739,40179830.0,38926138.0,42799181.0,43834532.0,,797061333.3333334,4769126222.222222,4878320000.0,5168683999.999999,,73
133756,,,,22376701.0,,,,,4729421333.333335,,68
133826,24251261.0,25430843.0,30750967.0,22647524.0,,656034666.6666667,3990422666.666667,4750571111.111111,5182503999.999999,,72
133949,17434556.0,8845207.0,17306084.0,10074402.0,,678395555.5555556,4306931555.555555,4566813777.777779,3874524888.8888893,,71
133951,73663048.0,90702620.0,100756135.0,106319870.0,,667679111.1111112,4539922222.222222,5346273333.333335,5785080444.444445,,79
133955,5364252.0,,,,,478699555.5555556,,,,,56
134153,5423436.0,6169015.0,7278324.0,6757670.0,,164126666.6666667,2291531999.9999995,3461437777.777778,4246827555.555556,,70
134274,,,,374317.0,,,,,896500444.4444445,,32
134305,,,,6069793.0,,,,,6435963111.111111,,95
134369,13893426.0,14137209.0,15191568.0,14669365.0,,690264444.4444444,3974987555.5555553,3799726222.2222223,3598017777.777778,,68
134428,9352901.0,8099393.0,13136525.0,20842109.0,,649622666.6666667,4195871111.111111,4323526222.222222,4009659555.5555553,,68
134484,36300177.0,38096180.0,47910039.0,54319146.0,,763192000.0,4756024888.888889,4920439555.555556,5493089333.333333,,68
134503,2983154.0,3451513.0,,,,264400444.44444448,2409855111.111111,,,,67
134575,14296799.0,15481305.0,15554462.0,16110817.0,16492369.0,726542222.2222222,3936536444.444444,3753280444.444445,4086400444.444444,4313239555.555556,66
134582,16898140.0,13745885.0,17389993.0,20012397.0,,824780444.4444444,4966756444.444445,5195380888.888889,5415377777.777779,,66
134599,6500799.0,7972463.0,17819592.0,19928116.0,,652798222.2222222,3948276888.88889,4564093333.333334,6187915555.555554,,66
134659,9517130.0,9713098.0,9192046.0,10122190.0,,512205333.3333334,3136460000.0,3283704444.444444,3171621333.333333,,66
134715,9744985.0,10877689.0,10582695.0,8556549.0,,584952000.0,3820628444.4444447,3992423999.9999995,3431276888.8888893,,65
134755,32317144.0,25863735.0,21645258.0,,,732966666.6666667,3372982222.222223,2785183111.111111,,,65
134905,19566219.0,28331686.0,30427110.0,39905548.0,,573981777.7777778,3774941333.333333,4732832888.888888,5336011111.111112,,69
134911,11221681.0,11975079.0,15376615.0,17057355.0,,141814222.22222224,800622666.6666667,3228735555.5555563,3795738222.222223,,65
134955,,,,3312340.0,,,,,2820491111.111111,,62
134995,,15263748.0,,,,,3454903555.555556,,,,64
135037,17375656.0,30195678.0,,,,489830666.6666667,3549170666.666667,,,,62
135042,20273373.0,21247136.0,20669821.0,22418185.0,,654453777.7777778,4308506666.666667,4916780444.444446,5484519555.555556,,63
135061,22943890.0,30909578.0,38401420.0,35892357.0,,280768888.8888889,2342833333.3333335,3430041777.777778,4168199111.1111107,,63
135071,7826081.0,8865176.0,13117205.0,10154121.0,,533842222.2222222,2297565333.333333,1864969333.3333335,1475076888.888889,,63
135158,,11302547.0,14512966.0,6887681.0,,,1037852888.8888888,2225632000.0,2599736888.888889,,62
135228,5176341.0,,,,,543821777.7777778,,,,,62
135255,8205625.0,5141422.0,,,,533352000.0,2288536000.0,,,,62
135298,21154219.0,21602300.0,22362563.0,19313764.0,,643656888.8888888,3796262222.222222,4677964888.888888,4166533777.777778,,69
135330,5913074.0,7295688.0,8135619.0,10320464.0,,275400888.8888889,2101263111.1111112,2564406222.222223,3178049777.7777786,,61
135474,,8204800.0,,,,,4452875555.555555,,,,61
135559,3703201.0,6449402.0,10937678.0,14164218.0,,252054666.6666667,2305563555.5555553,3256840444.444445,4587924888.888889,,81
135561,12977851.0,21489144.0,,,,561847111.1111112,3253171111.1111107,,,,56
135564,9772934.0,10853039.0,13492693.0,,,241548444.44444445,3322010666.666666,3619082222.222223,,,60
135634,13168146.0,26792346.0,34193098.0,33395849.0,,474783555.5555556,3011463111.111111,3606551999.9999995,4035090222.2222223,,61
135668,17153956.0,28569861.0,24015544.0,23521557.0,20471120.0,333670666.6666667,2403914666.666667,2404947555.555556,2664348888.888889,2682307111.111111,59
135681,11953598.0,16629549.0,18112160.0,18996698.0,,420836888.8888889,2001068888.8888888,2137290666.6666667,2213272000.0,,59
135785,2342880.0,,,,,748740000.0,,,,,59
135798,58246278.0,61645740.0,53382038.0,48735176.0,,602896888.888889,3182527555.555556,3577270666.666667,3547191111.111111,,59
135843,15632258.0,14682215.0,14394511.0,15514716.0,,476072888.8888889,2823079111.111111,2833973777.7777777,3037540444.444444,,59
135894,11746703.0,11510185.0,12290222.0,12209443.0,,615222666.6666667,3624962222.222222,3645009777.777777,3802716888.888889,,61
136086,,,,13354307.0,,,,,4127329777.7777777,,56
136174,21933278.0,41026289.0,45456354.0,46600232.0,,476225333.3333334,3951654222.222222,4560933333.333333,4890884444.444445,,58
136269,7900194.0,18057181.0,21614960.0,16273698.0,,315234666.6666667,2407202666.6666665,3440261333.333334,4147094222.2222223,,56
136290,5335503.0,7623646.0,11894960.0,13255101.0,,247938666.6666667,2042045777.7777777,3238684000.0,4404920000.0,,64
136443,11783346.0,11141186.0,12826632.0,14429369.0,,570246222.2222222,3638864444.444445,3569596888.8888893,4040920888.8888884,,56
136525,,3255087.0,,,,,1969652444.4444447,,,,55
136566,21184531.0,14181382.0,41606496.0,30034191.0,,403993777.7777778,2182514222.2222223,2531474222.2222223,2932965777.777778,,55
136593,7215202.0,8138799.0,7820484.0,6527319.0,,568993777.7777778,3348938222.222223,3235067555.555556,2474257777.7777777,,55
136608,,,,13932876.0,,,,,2420223999.9999995,,54
136681,20397907.0,22078524.0,21890718.0,21350234.0,,433309333.3333334,2556995555.555556,2675800888.8888884,2827118222.2222223,,54
136709,6863701.0,8004088.0,8782470.0,,,196008888.8888889,2844061333.3333335,2896591555.555556,,,53
136789,14803622.0,10845973.0,1730582.0,,,522070222.22222227,2985069777.777778,1749799999.9999998,,,54
136862,9954806.0,9969536.0,14634073.0,18996560.0,,524916888.8888889,3209927555.5555553,3105687999.9999995,2176153333.3333335,,53
